ID, AR_ #,AR_Subsite,Diver_Team,Date,Transect_Type,Sampling_Period ,Transect_Number,Transect_Heading,Visibility,Species code,Species,Abundance,Size_cm,Min Range_cm,Max Range_cm,Water_Col_Position,Biomass_kg/m3,Data entered by,Data read by,NOTES,QAQC_name,QAQC_date,QAQC_Notes
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,SESU,Belted Sandfish,1,11,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,SESU,Belted Sandfish,1,10,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,CEST,Black Sea Bass,1,20,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,CEST,Black Sea Bass,1,24,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,CEST,Black Sea Bass,1,23,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,CEST,Black Sea Bass,1,20,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,CEST,Black Sea Bass,1,24,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,MYMI,Gag,1,30,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,MYMI,Gag,1,35,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,MYMI,Gag,1,40,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,MYMI,Gag,1,40,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,MYMI,Gag,1,40,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,MYMI,Gag,3,20,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,MYMI,Gag,1,13,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,MYMI,Gag,1,20,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,SEDU,Greater Amberjack,1,30,,,S,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,SEDU,Greater Amberjack,1,40,,,S,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,SEDU,Greater Amberjack,1,40,,,S,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,BACA,Grey Triggerfish,1,30,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,DEMA,Mackeral Scad,300,10,,,S,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,STHI,Planehead Filefish,1,20,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,CACA,Saucereye Porgy,1,22,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,STCH,Scup,2,26,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,ARPR,Sheepshead,1,35,,,,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,ARPR,Sheepshead,1,40,,,,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,HABI,Slippery Dick,1,11,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,HABI,Slippery Dick,1,10,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,HABI,Slippery Dick,1,5,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,HABI,Slippery Dick,1,7,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,HABI,Slippery Dick,1,7,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,HABI,Slippery Dick,1,7,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,HABI,Slippery Dick,1,9,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,HABI,Slippery Dick,9,4,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,HABI,Slippery Dick,1,10,,,R,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,DIHO,Spottail Pinfish,1,11,,,,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,DIHO,Spottail Pinfish,1,8,,,,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,DIHO,Spottail Pinfish,7,12,,,,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,DIHO,Spottail Pinfish,1,23,,,,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,DIHO,Spottail Pinfish,1,13,,,,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,DIHO,Spottail Pinfish,1,13,,,,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,DIHO,Spottail Pinfish,10,13,,,S,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,HAAU,Tomtate,1,10,,,,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,HAAU,Tomtate,22,20,,,,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_CONCRETE_2015-10-15_S,345,CONCRETE,CR_EE,10/15/2015,Structural,Fall,,,15ft,HAAU,Tomtate,50,23,,,S,,CR,,,HL,11/6/2015,"Added visibility, 1 error "
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,CHFA,Atlantic Spadefish,3,25,,,R/S,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,SESU,Belted Sandfish,3,5,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,SESU,Belted Sandfish,2,3,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,CEST,Black Sea Bass,4,6,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,CEST,Black Sea Bass,1,40,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,CEST,Black Sea Bass,1,3,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,CEST,Black Sea Bass,1,11,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,CEST,Black Sea Bass,1,16,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,CEST,Black Sea Bass,1,25,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,CEST,Black Sea Bass,1,12,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,PAUM,Cubbyu ,1,9,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,PAUM,Cubbyu ,1,2,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,PAUM,Cubbyu ,1,9,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,PAUM,Cubbyu ,4,6,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,DESP,Decapterus Species- likely round or mackeral scad,50,4,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,DESP,Decapterus Species- likely round or mackeral scad,100,,5,7,W,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,PAAL,Gulf Flounder,1,35,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,SYIN,Sand diver,1,12,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,DIFO,Sand Perch,1,6,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,DIFO,Sand Perch,1,11,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,STCH,Scup,1,17,,,,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,HABI,Slippery Dick,1,16,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,HABI,Slippery Dick,1,4,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,HABI,Slippery Dick,2,7,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,HABI,Slippery Dick,10,3,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,HABI,Slippery Dick,5,5,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,HABI,Slippery Dick,3,4,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,DIHO,Spottail Pinfish,2,15,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,DIHO,Spottail Pinfish,5,2,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,DIHO,Spottail Pinfish,1,13,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,DIHO,Spottail Pinfish,1,15,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,DIHO,Spottail Pinfish,5,4,,,,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,DIHO,Spottail Pinfish,10,2,,,,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,DIHO,Spottail Pinfish,3,18,,,,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,DIHO,Spottail Pinfish,3,3,,,,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,HAAU,Tomtate,50,6,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,HAAU,Tomtate,20,5,,,S,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,HAAU,Tomtate,5,4,,,S,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,HAAU,Tomtate,200,3,,,,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,HAAU,Tomtate,100,4,,,,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,BLEN,Unknown Blenny,2,8,,,R,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_PIPES_2015-08-10_S,345,PIPES,HL_GS,8/10/2015,Structural,Fall,,,,GRUN,Unknown Grunt,1,5,,,,,CR,HL,PRE SAMPLING PERIOD,CR,10/29/2015,0 errros
AR-345_RB1_2015-10-15_R_T1,345,RB1,WF_ML,10/15/2015,Radiating,Fall,1,150-180,15 ft,CEST,Black Sea Bass,2,15,,,,,CR,,,HL,11/6/2015,"ID site changed, 1 error"
AR-345_RB1_2015-10-15_R_T1,345,RB1,WF_ML,10/15/2015,Radiating,Fall,1,150-180,15 ft,MYMI,Gag,1,15,,,,,CR,,,HL,11/6/2015,"ID site changed, 1 error"
AR-345_RB1_2015-10-15_R_T1,345,RB1,WF_ML,10/15/2015,Radiating,Fall,1,150-180,15 ft,STCH,Scup,100,,5,7,,,CR,,,HL,11/6/2015,"ID site changed, 1 error"
AR-345_RB1_2015-10-15_R_T1,345,RB1,WF_ML,10/15/2015,Radiating,Fall,1,150-180,15 ft,HABI,Slippery Dick,3,2,,,,,CR,,,HL,11/6/2015,"ID site changed, 1 error"
AR-345_RB1_2015-10-15_R_T1,345,RB1,WF_ML,10/15/2015,Radiating,Fall,1,150-180,15 ft,DIHO,Spottail Pinfish,2,5,,,,,CR,,,HL,11/6/2015,"ID site changed, 1 error"
AR-345_RB1_2015-10-15_R_T1,345,RB1,WF_ML,10/15/2015,Radiating,Fall,1,150-180,15 ft,DIHO,Spottail Pinfish,5,10,,,,,CR,,,HL,11/6/2015,"ID site changed, 1 error"
AR-345_RB1_2015-10-15_R_T1,345,RB1,WF_ML,10/15/2015,Radiating,Fall,1,150-180,15 ft,HAAU,Tomtate,10,,10,15,,,CR,,,HL,11/6/2015,"ID site changed, 1 error"
AR-345_RB1_2015-10-15_R_T1,345,RB1,WF_ML,10/15/2015,Radiating,Fall,1,150-180,15 ft,PORG,Unknown Porgy,1,15,,,,,CR,,,HL,11/6/2015,"ID site changed, 1 error"
AR-345_RB1_2015-10-15_R_T2,345,RB1,WF_ML,10/15/2015,Radiating,Fall,2,150-180,15 ft,DEMA,Mackeral Scad,30,5,,,,,CR,,,HL,11/6/2015,"ID site changed, 1 error"
AR-345_RB1_2015-10-15_R_T2,345,RB1,WF_ML,10/15/2015,Radiating,Fall,2,150-180,15 ft,PRIO,Unknown Searobin,1,6,,,,,CR,,,HL,11/6/2015,"ID site changed, 1 error"
AR-345_RB1_2015-10-15_R_T3,345,RB1,WF_ML,10/15/2015,Radiating,Fall,3,150-180,15 ft,SPBA,Barracuda,1,120,,,,,CR,,w/ scad and same scup from previous observations that were following us,HL,11/6/2015,"ID site changed, 1 error"
AR-345_RB1_2015-10-15_R_T3,345,RB1,WF_ML,10/15/2015,Radiating,Fall,3,150-180,15 ft,DIFO,Sand Perch,2,5,,,,,CR,,,HL,11/6/2015,"ID site changed, 1 error"
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,SESU,Belted Sandfish,3,4,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,SESU,Belted Sandfish,5,,5,6,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,SESU,Belted Sandfish,2,2,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,CEST,Black Sea Bass,10,,30,38,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,CEST,Black Sea Bass,10,,15,20,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,CEST,Black Sea Bass,5,,7,9,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,CEST,Black Sea Bass,5,,10,12,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,PAUM,Cubbyu ,2,25,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,PAUM,Cubbyu ,5,8,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,PAUM,Cubbyu ,2,18,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,PAUM,Cubbyu ,3,10,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,MYMI,Gag,2,18,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,MYMI,Gag,2,15,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,MYMI,Gag,1,45,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,MYMI,Gag,1,35,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,MYMI,Gag,1,75,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,STCA/STCH,Longspine Porgy/Scup,50,,7,10,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,STCA/STCH,Longspine Porgy/Scup,1,45,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,STCH,Scup,1,25,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,HABI,Slippery Dick,15,,4,5,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,HABI,Slippery Dick,3,10,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,HABI,Slippery Dick,10,,3,6,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,HABI,Slippery Dick,3,12,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,DIHO,Spottail Pinfish,10,,15,20,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,DIHO,Spottail Pinfish,15,,8,10,R/S,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,HAAU,Tomtate,20,,15,20,R/S,,HL,,,HL,11/6/2015,0 errors
AR-345_RB1_2015-10-15_S,345,RB1,HL_TK,10/15/2015,Structural,Fall,,,15ft,RYMA,White Spotted Soapfish,1,14,,,R,,HL,,,HL,11/6/2015,0 errors
AR-345_RB2_2015-10-15_R_T1,345,RB2,WF_ML,10/15/2015,Radiating,Fall,1,90,,CEST,Black Sea Bass,2,20,,,,,CR,,,HL,11/6/2015,0 errors 
AR-345_RB2_2015-10-15_R_T1,345,RB2,WF_ML,10/15/2015,Radiating,Fall,1,90,,MYMI,Gag,1,30,,,,,CR,,,HL,11/6/2015,0 errors 
AR-345_RB2_2015-10-15_R_T1,345,RB2,WF_ML,10/15/2015,Radiating,Fall,1,90,,MYMI,Gag,1,80,,,,,CR,,,HL,11/6/2015,0 errors 
AR-345_RB2_2015-10-15_R_T1,345,RB2,WF_ML,10/15/2015,Radiating,Fall,1,90,,STCH,Scup,8,8,,,,,CR,,,HL,11/6/2015,0 errors 
AR-345_RB2_2015-10-15_R_T1,345,RB2,WF_ML,10/15/2015,Radiating,Fall,1,90,,STCH,Scup,8,12,,,,,CR,,,HL,11/6/2015,0 errors 
AR-345_RB2_2015-10-15_R_T1,345,RB2,WF_ML,10/15/2015,Radiating,Fall,1,90,,HABI,Slippery Dick,1,5,,,,,CR,,,HL,11/6/2015,0 errors 
AR-345_RB2_2015-10-15_R_T1,345,RB2,WF_ML,10/15/2015,Radiating,Fall,1,90,,DIHO,Spottail Pinfish,10,10,,,,,CR,,,HL,11/6/2015,0 errors 
AR-345_RB2_2015-10-15_R_T1,345,RB2,WF_ML,10/15/2015,Radiating,Fall,1,90,,MULL,Unknown Goatfish,7,,10,15,,,CR,,,HL,11/6/2015,0 errors 
