"ID","Site","Subsite","Date","Transect_Type","Sampling_Period","Transect_Number","Temp_avg","Temp_max","Temp_min","max_dep","min_dep","avg_dep","ver_rel_m","DRR","Structure_Type","Structure_Material","Reef_Type","Deployment_Year","Time_Since_Deployment_yrs","Depth_ft","DMF_Area_sqft","DMF_Notes","Longitude_DD","Latitude_DD","GIS_FID","NEAR_FID","Distance_to_HB","NR_FID","Distance_to_NR","AR_FID","Distance_to_AR","Distance_To_Nearest_Land_ft","Distance_To_Nearest_Land_miles","Notes","ABSA","ACAN","ARPR","BLEN","CAAR","CABAR","CACA","CACR","CANO","CAPE","CARA","CARU","CASU","CEOC","CEST","CHAE","CHFA","CHISC","CHOC","COGL","COPU","DEMA","DEPU","DESP","DIFO","DIHO","GERR","GNTH","GOBY","GRUN","HAAL","HAAU","HABI","HAPL","JDAM","LARH","MULL","MUMA","MYMI","MYPH","NOFI","OPMA","OPTA","PAAL","PADE","PALE","PAMA","PARA","PAUM","PORG","PSMA","RAEG","RYMA","SCMA","SEDU","SEFA","SERI","SESU","SPBA","SPHY","SPSP","STCA/STCH","STCH","STHI","STVA/STLE","SYFO","SYIN","SYSP","TAON","TETR","UNK","UPPA","WRAS"
"AR-370_PIPES_2016-03-11_R_T3",370,"PIPES","2016-03-11","Radiating","Spring",2,13.942,13.942,13.942,14.4908,14.0912,14.3346945945946,0.3996,0.0736722333753767,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2016-03-11_R_T4",370,"PIPES","2016-03-11","Radiating","Spring",2,13.942,13.942,13.942,14.4908,14.0912,14.3346945945946,0.3996,0.0736722333753767,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2016-03-11_R_T5",370,"PIPES","2016-03-11","Radiating","Spring",3,13.942,13.942,13.942,14.4333,14.0882,14.2364756756757,0.345099999999999,0.0625242646952018,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2016-03-11_R_T6",370,"PIPES","2016-03-11","Radiating","Spring",3,13.942,13.942,13.942,14.4333,14.0882,14.2364756756757,0.345099999999999,0.0625242646952018,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PIPES_2016-03-11_S_T0",370,"PIPES","2016-03-11","Structural","Spring",0,13.942,13.942,13.942,14.4821,13.7923,14.1338344827586,0.689800000000002,0.171199158056775,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2015-09-15_R_T1",370,"PODS","2015-09-15","Radiating","Fall",1,27.075,27.075,27.075,15.6437,15.213,15.445630075188,0.430700000000002,0.0812328291150325,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2015-09-15_R_T2",370,"PODS","2015-09-15","Radiating","Fall",2,27.075,27.075,27.075,15.4588,14.9186,15.2263966346154,0.5402,0.0945313307887748,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2015-09-15_R_T3",370,"PODS","2015-09-15","Radiating","Fall",3,27.075,27.075,27.075,15.1857,14.8034,14.9988177664975,0.382300000000001,0.084138154968579,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2015-09-15_S_T0",370,"PODS","2015-09-15","Structural","Fall",0,27.075,27.075,27.075,15.51641779,14.28124755,15.0345785874912,1.23517024,0.316173841157533,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,1,0,0,0,1,0,0,0,0,0,0,3,10,0,2,0,0,0,0,0,0,0,5,63,0,0,0,0,0,108,7,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,1
"AR-370_PODS_2015-12-08_R_T1",370,"PODS","2015-12-08","Radiating","Winter",1,16.3511532258065,16.427,16.332,14.5568,14.1911,14.3701830645161,0.3657,0.0832068963309921,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2015-12-08_R_T2",370,"PODS","2015-12-08","Radiating","Winter",1,16.3511532258065,16.427,16.332,14.5568,14.1911,14.3701830645161,0.3657,0.0832068963309921,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2015-12-08_R_T3",370,"PODS","2015-12-08","Radiating","Winter",2,16.332,16.332,16.332,14.5417,14.1933,14.368228030303,0.3484,0.0782163473614305,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2015-12-08_R_T4",370,"PODS","2015-12-08","Radiating","Winter",2,16.332,16.332,16.332,14.5417,14.1933,14.368228030303,0.3484,0.0782163473614305,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2015-12-08_R_T5",370,"PODS","2015-12-08","Radiating","Winter",3,16.332,16.332,16.332,14.6204,14.2297,14.4320076335878,0.390700000000001,0.0870398835356268,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2015-12-08_R_T6",370,"PODS","2015-12-08","Radiating","Winter",3,16.332,16.332,16.332,14.6204,14.2297,14.4320076335878,0.390700000000001,0.0870398835356268,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2015-12-08_S_T0",370,"PODS","2015-12-08","Structural","Winter",0,16.427,16.427,16.427,14.48259555,13.35582252,14.1737519519118,1.12677303,0.291898683490704,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2016-03-15_R_T1",370,"PODS","2016-03-15","Radiating","Spring",1,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2016-03-15_R_T2",370,"PODS","2016-03-15","Radiating","Spring",1,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2016-03-15_R_T3",370,"PODS","2016-03-15","Radiating","Spring",2,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2016-03-15_R_T4",370,"PODS","2016-03-15","Radiating","Spring",2,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AR-370_PODS_2016-03-15_R_T5",370,"PODS","2016-03-15","Radiating","Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2016-03-15_R_T6",370,"PODS","2016-03-15","Radiating","Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2016-03-15_S_T0",370,"PODS","2016-03-15","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"AR-370_PODS_2016-05-10_S_T0",370,"PODS","2016-05-10","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR1_2015-09-02_S_T0",372,"NR1","2015-09-02","Structural","Fall",0,27.665,27.665,27.665,16.4839,16.0538,16.2827937172775,0.430099999999999,0.084500646290295,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,95,0,0,0,1,0,266,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AR-372_NR1_2015-12-03_R_T1",372,"NR1","2015-12-03","Radiating","Winter",1,18.331,18.331,18.331,18.6667,17.9635,18.4447439759036,0.703199999999999,0.152692991424482,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
"AR-372_NR1_2015-12-03_R_T2",372,"NR1","2015-12-03","Radiating","Winter",1,18.331,18.331,18.331,18.6667,17.9635,18.4447439759036,0.703199999999999,0.152692991424482,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR1_2015-12-03_R_T3",372,"NR1","2015-12-03","Radiating","Winter",2,18.331,18.331,18.331,18.8039,18.4523,18.6390306930693,0.351599999999998,0.0540121706251162,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR1_2015-12-03_R_T4",372,"NR1","2015-12-03","Radiating","Winter",2,18.331,18.331,18.331,18.8039,18.4523,18.6390306930693,0.351599999999998,0.0540121706251162,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR1_2015-12-03_R_T5",372,"NR1","2015-12-03","Radiating","Winter",3,18.331,18.331,18.331,18.709,18.2941,18.4740587982833,0.414899999999999,0.0842735750414909,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR1_2015-12-03_R_T6",372,"NR1","2015-12-03","Radiating","Winter",3,18.331,18.331,18.331,18.709,18.2941,18.4740587982833,0.414899999999999,0.0842735750414909,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR1_2015-12-03_S_T0",372,"NR1","2015-12-03","Structural","Winter",0,18.331,18.331,18.331,18.4699,16.099,17.4454775280899,2.3709,0.895713056574565,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS",0,0,0,0,0,0,1,0,3,0,0,0,0,0,13,0,0,0,2,0,0,150,0,0,0,30,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,55,5,0,0,0,0,0,0,0,0,0,0
"AR-372_NR1_2016-03-17_S_T0",372,"NR1","2016-03-17","Structural","Spring",0,14.3599090909091,14.421,14.325,17.92708195,15.12528962,16.6168395588235,2.80179233,0.735433850452614,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS",0,0,0,0,0,0,1,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2015-09-02_R_T1",372,"NR2","2015-09-02","Radiating","Fall",1,27.665,27.665,27.665,15.7268,15.3962,15.575422826087,0.3306,0.0622581819904538,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,4,0,0,0,51,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0
"AR-372_NR2_2015-09-02_R_T2",372,"NR2","2015-09-02","Radiating","Fall",2,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2015-09-02_R_T3",372,"NR2","2015-09-02","Radiating","Fall",3,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2015-09-02_S_T0",372,"NR2","2015-09-02","Structural","Fall",0,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,75,0,0,0,3,0,305,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2015-12-09_R_T1",372,"NR2","2015-12-09","Radiating","Winter",1,17.09324,17.094,16.999,17.7181,17.2919,17.54172,0.426200000000001,0.102698015654417,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,200,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,20,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2015-12-09_R_T2",372,"NR2","2015-12-09","Radiating","Winter",1,17.09324,17.094,16.999,17.7181,17.2919,17.54172,0.426200000000001,0.102698015654417,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2015-12-09_R_T3",372,"NR2","2015-12-09","Radiating","Winter",2,17.094,17.094,17.094,17.77248153,17.33419752,17.5389351186441,0.43828401,0.101744165266949,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
"AR-372_NR2_2015-12-09_R_T4",372,"NR2","2015-12-09","Radiating","Winter",2,17.094,17.094,17.094,17.77248153,17.33419752,17.5389351186441,0.43828401,0.101744165266949,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
